Date,SP500%ChgD,SrcWgtAvgTone,SrcWgtGoldScore,AvgTone_30D_Corr,AvgTone_60D_Corr,AvgTone_90D_Corr,Goldstein_30D_Corr,Goldstein_60D_Corr,Goldstein_90D_Corr,-1AvgTone_30D_Corr,-1AvgTone_60D_Corr,-1AvgTone_90D_Corr,-1Goldstein_30D_Corr,-1Goldstein_60D_Corr,-1Goldstein_90D_Corr,+1AvgTone_30D_Corr,+1AvgTone_60D_Corr,+1AvgTone_90D_Corr,+1Goldstein_30D_Corr,+1Goldstein_60D_Corr,+1Goldstein_90D_Corr,-3AvgTone_30D_Corr,-3AvgTone_60D_Corr,-3AvgTone_90D_Corr,-3Goldstein_30D_Corr,-3Goldstein_60D_Corr,-3Goldstein_90D_Corr,+3AvgTone_30D_Corr,+3AvgTone_60D_Corr,+3AvgTone_90D_Corr,+3Goldstein_30D_Corr,+3Goldstein_60D_Corr,+3Goldstein_90D_Corr,-7AvgTone_30D_Corr,-7AvgTone_60D_Corr,-7AvgTone_90D_Corr,-7Goldstein_30D_Corr,-7Goldstein_60D_Corr,-7Goldstein_90D_Corr,+71AvgTone_30D_Corr,+71AvgTone_60D_Corr,+71AvgTone_90D_Corr,+71Goldstein_30D_Corr,+71Goldstein_60D_Corr,+71Goldstein_90D_Corr
15/1/2020,0.187019688,-1.54,0.74,0.02,0.04,0.04,0.09,0.03,0.03,0.079892368,0.093107934,0.067612269,-0.026052622,-0.013844065,-0.03078672,0.226861562,0.029412448,0.026896323,0.226861562,0.011383625,-0.010230856,0.04253867,-0.007048038,-0.00937449,-0.056682206,-0.018559662,-0.029721604,0.266692155,0.071717369,0.062338008,0.266692155,0.107325417,0.083655182,-0.025574471,0.056396372,0.053362285,-0.025574471,0.093719419,0.09925408,-0.025574471,0.056396372,0.053362285,0.142683888,0.093719419,0.09925408
16/1/2020,0.836655303,-1.38,1.16,0.12,0.03,0.05,0.20,0.04,0.06,0.143843167,0.080595045,0.082023621,0.050694104,-0.023666151,-0.000895576,0.115189298,0.032978727,0.028211038,0.115189298,0.016218635,-0.009317768,0.07682009,-0.046355677,-0.013108137,-0.030555132,-0.074023289,-0.038068171,0.389825369,0.087922696,0.078225639,0.389825369,0.13448055,0.102089468,-0.087830383,-0.042212445,0.000798125,-0.087830383,0.019905709,0.050826758,-0.087830383,-0.042212445,0.000798125,0.090467958,0.019905709,0.050826758
17/1/2020,0.386216225,-1.71,0.39,0.08,0.04,0.05,0.16,0.04,0.05,0.07221214,0.091534432,0.089759015,0.024915553,-0.006589192,0.005506353,0.168683547,0.024236895,0.023421678,0.168683547,-0.008080068,-0.016184411,0.037190471,-0.041606297,-0.016265405,-0.071030466,-0.067390211,-0.047844864,0.363096251,0.088066694,0.080024523,0.363096251,0.140393434,0.11312797,-0.140922592,-0.060973797,-0.019635902,-0.140922592,-0.011144234,0.02933729,-0.140922592,-0.060973797,-0.019635902,-0.000133169,-0.011144234,0.02933729
21/1/2020,-0.265197765,-1.56,0.70,0.05,0.03,0.05,0.14,0.03,0.06,0.064926115,0.093407072,0.092528365,0.028817764,0.004631774,0.021639341,0.141202991,0.026878626,0.016196238,0.141202991,-0.002488957,-0.023994437,0.02243725,-0.040362486,-0.009109407,-0.088144581,-0.066580826,-0.025667576,0.321166398,0.088052316,0.078326536,0.321166398,0.142749324,0.111494116,-0.109652618,-0.033642819,-0.001749784,-0.109652618,0.02731143,0.060160217,-0.109652618,-0.033642819,-0.001749784,0.051345061,0.02731143,0.060160217
22/1/2020,0.028907607,-1.64,0.85,0.06,0.04,0.05,0.14,0.04,0.05,0.073679214,0.087616247,0.090018426,0.038588564,0.016052518,0.01933726,0.118779174,0.02590303,0.024399428,0.118779174,-0.01069849,-0.019382828,0.052371647,-0.026228801,-0.010910592,-0.085920908,-0.051356556,-0.031122477,0.365685341,0.085221906,0.085685811,0.365685341,0.151559314,0.132398266,-0.091365271,-0.022950106,0.001838569,-0.091365271,0.034565285,0.062179669,-0.091365271,-0.022950106,0.001838569,0.079209212,0.034565285,0.062179669
23/1/2020,0.114097661,-1.87,0.82,0.05,0.04,0.05,0.11,0.05,0.05,0.048715482,0.092259922,0.089743782,0.005422921,0.01923537,0.018028655,0.12480775,0.040651924,0.025730184,0.12480775,0.005471494,-0.023289473,0.018639824,-0.02097399,-0.010565299,-0.115585098,-0.043814019,-0.030348307,0.359385152,0.084993423,0.077901657,0.359385152,0.161021414,0.127164968,-0.135217004,-0.006550085,0.002354042,-0.135217004,0.055927697,0.062983477,-0.135217004,-0.006550085,0.002354042,0.044230795,0.055927697,0.062983477
24/1/2020,-0.904216097,-2.25,0.53,0.04,0.08,0.09,0.00,0.05,0.05,-0.000578541,0.09702151,0.101120092,-0.125195232,-0.008322878,4.27842E-05,0.10348815,0.049517541,0.026921367,0.10348815,0.016718915,-0.023533643,-0.090751857,-0.035258158,-0.01898826,-0.209363154,-0.056023951,-0.036088593,0.385702717,0.106480635,0.117160988,0.385702717,0.168522763,0.144900583,-0.210845629,-0.018285572,-0.000476957,-0.210845629,0.037652258,0.05228046,-0.210845629,-0.018285572,-0.000476957,-0.06379743,0.037652258,0.05228046
27/1/2020,-1.573071166,-1.66,0.46,-0.06,0.03,0.07,-0.05,0.03,0.07,0.034257724,0.138626245,0.143051528,-0.171148525,-0.023271287,0.004687567,0.007656422,0.033596665,0.022507453,0.007656422,0.020927823,-0.004928066,-0.158014206,-0.051821735,-0.02185153,-0.293522515,-0.095799154,-0.062240026,0.383714455,0.136274194,0.115691643,0.383714455,0.1930745,0.148212222,-0.259054896,-0.062654137,-0.016978492,-0.259054896,-0.006486389,0.021705058,-0.259054896,-0.062654137,-0.016978492,-0.152277329,-0.006486389,0.021705058
28/1/2020,1.00535846,-1.70,0.65,0.00,0.03,0.07,0.01,0.04,0.07,0.082837364,0.138056083,0.141854297,-0.132592014,-0.031880891,-0.008252921,-0.075641643,-0.002579041,0.017568741,-0.075641643,-0.006432513,-0.004084866,-0.126788899,-0.06125227,-0.032898273,-0.208123033,-0.078677329,-0.048253017,0.360149142,0.150983251,0.115530607,0.360149142,0.199861038,0.148223219,-0.180147392,-0.040395549,-0.003949742,-0.180147392,0.029697367,0.049875936,-0.180147392,-0.040395549,-0.003949742,-0.037012194,0.029697367,0.049875936
29/1/2020,-0.086687419,-1.22,0.72,-0.06,0.02,0.06,-0.03,0.03,0.07,0.047046527,0.127549009,0.139445487,-0.164346726,-0.038420438,-0.008114014,0.032734139,0.034485104,0.043795468,0.032734139,0.004936485,0.001435855,-0.15760083,-0.05948436,-0.031213833,-0.268279445,-0.087884328,-0.050881222,0.139906303,0.088457005,0.073320959,0.139906303,0.169332774,0.134033935,-0.228320383,-0.045460854,-0.002717004,-0.228320383,0.026573536,0.051292136,-0.228320383,-0.045460854,-0.002717004,-0.070364141,0.026573536,0.051292136
30/1/2020,0.313435879,-1.21,1.17,-0.03,0.04,0.07,0.00,0.06,0.08,0.076900454,0.140656076,0.148996797,-0.144919638,-0.028287177,-0.004417951,-0.014875331,0.020775529,0.037943037,-0.014875331,-0.017230199,-0.006938097,-0.141108341,-0.036884676,-0.026634522,-0.258312532,-0.074838478,-0.057695985,-0.064294482,-0.005738941,0.017835648,-0.064294482,0.03925132,0.058684987,-0.210242785,-0.046943172,0.00400195,-0.210242785,0.039328739,0.057914176,-0.210242785,-0.046943172,0.00400195,-0.05302053,0.039328739,0.057914176
31/1/2020,-1.770582038,-1.65,0.68,-0.11,0.04,0.06,-0.09,0.05,0.06,-0.053707435,0.071939166,0.088792863,-0.26753253,-0.072319041,-0.067371832,-0.00418042,0.031429401,0.040060464,-0.00418042,-0.004968351,-0.000632757,-0.159964423,-0.014955705,-0.032731474,-0.277038228,-0.070039024,-0.052438427,-0.01853668,-9.16441E-05,0.018124268,-0.01853668,0.045708771,0.061599895,-0.228709213,-0.045402123,-0.005408167,-0.228709213,0.007875941,0.017511045,-0.228709213,-0.045402123,-0.005408167,-0.121641755,0.007875941,0.017511045
3/2/2020,0.725461389,-1.10,1.12,-0.03,0.09,0.08,0.00,0.11,0.07,-0.018567347,0.089499474,0.086689143,-0.226167485,-0.052435694,-0.069550763,-0.198851191,-0.023182527,-0.032224733,-0.198851191,-0.044296624,-0.06302642,-0.112252853,0.015462903,-0.01861015,-0.24919452,-0.05193883,-0.051023204,-0.001630831,-0.020634848,0.008302139,-0.001630831,0.023859749,0.052344423,-0.219266973,-0.037234055,-0.016021465,-0.219266973,0.040665324,0.01958482,-0.219266973,-0.037234055,-0.016021465,-0.096862301,0.040665324,0.01958482
4/2/2020,1.498041416,-1.48,0.82,0.18,0.10,0.09,0.13,0.11,0.08,0.145282106,0.126961528,0.125366555,-0.038035005,-0.014373251,-0.026677802,-0.142566371,0.01467203,-0.03202523,-0.142566371,0.004021551,-0.061615901,-0.032219493,0.056305251,0.015948873,-0.123921447,-0.009177996,-0.006219061,0.001574146,0.002099425,0.020458353,0.001574146,0.055142423,0.062940917,-0.277001193,-0.086116267,-0.055190058,-0.277001193,0.024887261,0.013070539,-0.277001193,-0.086116267,-0.055190058,-0.113664668,0.024887261,0.013070539
5/2/2020,1.12505959,-1.44,0.60,0.12,0.11,0.10,0.03,0.11,0.08,0.074535597,0.141993496,0.132803194,-0.067547201,0.00437256,-0.016480492,0.044832272,0.033900309,-0.007269268,0.044832272,-0.006447306,-0.059398036,-0.010900005,0.061853847,0.015602752,-0.098499472,0.000377689,-0.004016255,-0.200011782,-0.021619101,-0.035142059,-0.200011782,0.075908102,0.049483761,-0.209402211,-0.077505532,-0.053400657,-0.209402211,0.019520689,0.001930554,-0.209402211,-0.077505532,-0.053400657,-0.084075357,0.019520689,0.001930554
6/2/2020,0.332567288,-1.42,0.98,0.17,0.10,0.10,0.07,0.10,0.08,0.129029804,0.134664467,0.131679055,-0.040573815,-0.021246892,-0.019214941,-0.015306327,0.054310265,0.007071291,-0.015306327,0.02369775,-0.039077215,0.016387773,0.046042864,0.019629259,-0.067502241,-0.020692055,-0.000406261,-0.142062057,0.012989197,-0.03488968,-0.142062057,0.116821446,0.056413395,-0.215779393,-0.100248096,-0.055690476,-0.215779393,0.011311267,0.001996457,-0.215779393,-0.100248096,-0.055690476,-0.084577617,0.011311267,0.001996457
7/2/2020,-0.540085367,-1.50,0.91,0.12,0.10,0.09,0.01,0.10,0.07,0.054674557,0.129947776,0.119289387,-0.137939105,-0.031111349,-0.03295046,0.016413718,0.046609555,0.005509415,0.016413718,0.005981724,-0.039085958,-0.084138561,0.047937149,0.011069157,-0.132593372,-0.013323358,-0.008244642,0.002240259,0.028667642,-0.015000581,0.002240259,0.132403308,0.078409602,-0.237513604,-0.119782939,-0.07158115,-0.237513604,0.008593318,-0.001325032,-0.237513604,-0.119782939,-0.07158115,-0.096476228,0.008593318,-0.001325032
10/2/2020,0.73263978,-1.32,0.57,0.27,0.13,0.10,0.10,0.11,0.07,0.122861932,0.142800182,0.13236275,-0.086950574,-0.008068912,-0.018139271,-0.117341344,0.049295282,-0.007174298,-0.117341344,0.023794034,-0.035646825,-0.012061457,0.063825093,0.02851515,-0.086239128,-0.000936312,-0.004996831,-0.123532067,0.056320846,0.003964954,-0.123532067,0.134887186,0.071954245,-0.203813387,-0.093268917,-0.057007441,-0.203813387,0.041773178,0.01740885,-0.203813387,-0.093268917,-0.057007441,-0.052394999,0.041773178,0.01740885
11/2/2020,0.168847255,-1.26,0.72,0.35,0.12,0.10,0.23,0.11,0.07,0.290404065,0.138788979,0.132411378,0.019027891,-0.013637688,-0.018273634,-0.042766448,0.075677587,0.014282124,-0.042766448,0.039234392,-0.022748123,0.061676101,0.060955131,0.028563434,-0.020431224,-0.003848711,-0.004741017,-0.093130441,0.040470668,0.004652345,-0.093130441,0.120516677,0.06901217,-0.19221151,-0.095249821,-0.05709622,-0.19221151,0.039771858,0.01724972,-0.19221151,-0.095249821,-0.05709622,-0.040500588,0.039771858,0.01724972
12/2/2020,0.646264647,-1.20,0.83,0.36,0.12,0.11,0.21,0.10,0.07,0.29197732,0.135104984,0.144581133,-0.05720616,-0.02443276,-0.013980953,0.032227589,0.071555244,0.014806364,0.032227589,0.035149393,-0.022838932,0.029403545,0.059168431,0.034676082,-0.038598145,-0.011984463,0.003589174,-0.211618102,0.02991629,-0.012979796,-0.211618102,0.12104679,0.059013747,-0.170470611,-0.096643788,-0.041445052,-0.170470611,0.033309209,0.030465419,-0.170470611,-0.096643788,-0.041445052,-0.038934625,0.033309209,0.030465419
13/2/2020,-0.163044574,-1.35,0.81,0.41,0.12,0.11,0.30,0.10,0.07,0.37824269,0.127581364,0.136541332,0.007921141,-0.026573924,-0.016063549,0.018264722,0.043506478,0.024181404,0.018264722,0.027503049,-0.016794805,0.151217175,0.057728143,0.029198094,0.098923188,-0.00683112,0.004936524,-0.167179195,0.063376285,0.003046468,-0.167179195,0.140063993,0.069831258,-0.11881363,-0.09811857,-0.042987526,-0.11881363,0.034226333,0.028826432,-0.11881363,-0.09811857,-0.042987526,-0.004525666,0.034226333,0.028826432
14/2/2020,0.184353332,-1.17,0.72,0.40,0.11,0.10,0.30,0.08,0.06,0.37177709,0.097139324,0.126600058,-0.027651642,-0.041361684,-0.026011727,0.010916427,0.034673415,0.017261434,0.010916427,0.025756504,-0.017007604,0.13193032,0.042513632,0.014125737,0.06770792,-0.021127667,-0.015241002,-0.14724499,0.059537089,0.003524697,-0.14724499,0.137673876,0.069913709,-0.179459426,-0.107934629,-0.06432213,-0.179459426,0.015075764,0.019455554,-0.179459426,-0.107934629,-0.06432213,-0.051348584,0.015075764,0.019455554
18/2/2020,-0.291994264,-1.63,0.97,0.41,0.10,0.10,0.27,0.07,0.05,0.330818775,0.081828277,0.116182247,-0.020775114,-0.045786377,-0.026347135,0.005556743,0.024831671,0.013998822,0.005556743,0.014783034,-0.022130828,0.120153479,0.029722203,0.004408159,0.074669126,-0.027364622,-0.018151823,-0.167572129,0.051904722,0.00448184,-0.167572129,0.138835815,0.079227697,-0.208050581,-0.114419416,-0.067547031,-0.208050581,0.004128847,0.013192097,-0.208050581,-0.114419416,-0.067547031,-0.070717392,0.004128847,0.013192097
19/2/2020,0.470578588,-1.34,0.81,0.41,0.11,0.11,0.22,0.08,0.06,0.330777282,0.088465131,0.117453811,0.006424695,-0.030702503,-0.018238488,-0.00950201,0.013377578,0.006117164,-0.00950201,0.007790058,-0.025232564,0.198732811,0.051412481,0.013486448,0.188371303,-0.015166934,-0.011838559,-0.190715625,0.044102368,-0.001217593,-0.190715625,0.135069803,0.076802428,-0.126189305,-0.10560727,-0.060251103,-0.126189305,0.018254991,0.02156207,-0.126189305,-0.10560727,-0.060251103,0.007009382,0.018254991,0.02156207
20/2/2020,-0.381551976,-1.24,1.30,0.40,0.10,0.10,0.17,0.04,0.04,0.305878175,0.068634118,0.103522938,-0.033509636,-0.048668155,-0.017790935,0.047572846,0.024448829,0.013944759,0.047572846,0.030516979,-0.011852679,0.167204551,0.021417589,0.008660201,0.198831482,-0.030361803,-0.003087194,-0.202506212,0.045862998,-0.002301355,-0.202506212,0.120350737,0.075588911,-0.120195079,-0.136129002,-0.06746704,-0.120195079,0.002922275,0.023759215,-0.120195079,-0.136129002,-0.06746704,0.099000918,0.002922275,0.023759215
21/2/2020,-1.051810303,-1.04,1.04,0.27,0.03,0.06,0.08,-0.01,0.02,0.223025111,0.027436546,0.076486725,-0.219089217,-0.116920289,-0.057304278,0.01245714,-0.004440769,0.002106473,0.01245714,0.000677762,-0.014193153,0.190646047,0.002940911,0.008600655,0.128561516,-0.073723822,-0.021466283,-0.2257769,0.026889918,-0.014649308,-0.2257769,0.107995204,0.067523858,-0.22865491,-0.179580236,-0.083070199,-0.22865491,-0.023738722,0.027500313,-0.22865491,-0.179580236,-0.083070199,0.052558454,-0.023738722,0.027500313
24/2/2020,-3.351362667,-1.23,0.95,0.10,-0.06,-0.01,-0.02,-0.08,-0.03,-0.044706382,-0.096458084,-0.023187821,-0.309405912,-0.185494354,-0.106113967,-0.045193605,-0.038949825,-0.020243445,-0.045193605,-0.026032793,-0.028530965,0.063154229,-0.072643792,-0.037108039,0.075216305,-0.114049323,-0.044456139,-0.182125175,0.036535843,-0.006562941,-0.182125175,0.113872552,0.075784942,-0.368349744,-0.236566546,-0.134423674,-0.368349744,-0.07912496,-0.007923756,-0.368349744,-0.236566546,-0.134423674,-0.006986298,-0.07912496,-0.007923756
25/2/2020,-3.027999557,-1.34,0.71,0.09,-0.10,-0.05,0.04,-0.10,-0.05,-0.106087838,-0.148468204,-0.068030635,-0.331959282,-0.220403313,-0.138015706,-0.06612888,-0.094294451,-0.059294336,-0.06612888,-0.05340235,-0.034931394,-0.029229575,-0.131930848,-0.080930964,-0.181489557,-0.206679356,-0.119245511,-0.168879691,0.019373397,-0.002634832,-0.168879691,0.104260332,0.082443541,-0.383480706,-0.269743894,-0.164775248,-0.383480706,-0.1136027,-0.035988461,-0.383480706,-0.269743894,-0.164775248,-0.00683414,-0.1136027,-0.035988461
26/2/2020,-0.377854061,-1.92,0.66,0.02,-0.11,-0.05,0.01,-0.11,-0.05,-0.157462319,-0.15859544,-0.075704317,-0.32957025,-0.226519172,-0.141811834,0.232325559,-0.060943399,-0.029586844,0.232325559,-0.065890751,-0.036391931,-0.044125367,-0.145561863,-0.089524055,-0.19663387,-0.228776665,-0.127176697,-0.113769498,0.023060455,0.018401104,-0.113769498,0.085695113,0.080124139,-0.390485908,-0.28811334,-0.173180409,-0.390485908,-0.126343405,-0.040943395,-0.390485908,-0.28811334,-0.173180409,-0.012275809,-0.126343405,-0.040943395
27/2/2020,-4.416324258,-1.75,0.63,0.18,-0.09,-0.03,0.06,-0.11,-0.04,-0.00151019,-0.106768897,-0.03024636,-0.235979683,-0.210285182,-0.123227219,0.205281893,-0.06860697,-0.027978725,0.205281893,-0.069293928,-0.037028653,-0.156605055,-0.194912715,-0.129459325,-0.231283395,-0.255538427,-0.153039046,0.149140605,0.017249143,0.029875364,0.149140605,0.047773124,0.065608376,-0.257869646,-0.262652181,-0.149530508,-0.257869646,-0.182202629,-0.084156317,-0.257869646,-0.262652181,-0.149530508,-0.132145808,-0.182202629,-0.084156317
28/2/2020,-0.823834044,-1.23,1.05,0.25,-0.11,-0.04,0.10,-0.12,-0.04,0.073761094,-0.103092702,-0.027940322,-0.156815348,-0.21144791,-0.121847343,0.030898888,-0.13002862,-0.07977704,0.030898888,-0.135941356,-0.095515989,-0.094994654,-0.199435225,-0.131693769,-0.227041903,-0.257522048,-0.151536727,0.080384135,-0.049078018,-0.022417945,0.080384135,-0.026888331,-0.001974557,-0.286545227,-0.267832662,-0.157695315,-0.286545227,-0.18456687,-0.086072291,-0.286545227,-0.267832662,-0.157695315,-0.238531525,-0.18456687,-0.086072291
2/3/2020,4.603922901,-1.31,1.18,0.23,-0.02,0.01,0.27,0.00,0.03,0.15910945,-0.008702941,0.028850428,0.0140493,-0.095604452,-0.042467169,-0.003486175,-0.154133294,-0.085527037,-0.003486175,-0.172431007,-0.105292104,-0.373300103,-0.198966846,-0.142172769,-0.279348341,-0.200049082,-0.12643009,0.097692534,-0.032120062,-0.027561573,0.097692534,-0.004522869,-0.010874823,-0.111947458,-0.148032859,-0.083833091,-0.111947458,-0.038593499,0.013861829,-0.111947458,-0.148032859,-0.083833091,0.151249331,-0.038593499,0.013861829
3/3/2020,-2.810789612,-1.07,1.07,0.12,-0.02,-0.02,0.18,0.00,0.01,0.127285028,-0.013435745,0.006446936,-0.069813708,-0.110921598,-0.077102684,0.164205288,-0.022016269,0.002310155,0.164205288,-0.06128717,-0.026596443,-0.230576496,-0.200521607,-0.129152174,-0.192522503,-0.203599712,-0.119414753,-0.06611576,-0.123481875,-0.102345327,-0.06611576,-0.076630046,-0.075188765,-0.186460541,-0.20179202,-0.119136339,-0.186460541,-0.096094417,-0.010436852,-0.186460541,-0.20179202,-0.119136339,0.086026973,-0.096094417,-0.010436852
4/3/2020,4.220259077,-1.29,1.04,0.10,0.00,0.01,0.22,0.02,0.04,0.269736905,0.030536752,0.055282676,0.08503089,-0.065125509,-0.033968508,0.166501197,0.001464974,-0.016096153,0.166501197,-0.044949065,-0.045993824,-0.198122241,-0.132797887,-0.079298758,-0.1016633,-0.1307253,-0.073826642,-0.010971517,-0.177092967,-0.106281932,-0.010971517,-0.129093515,-0.079221058,-0.121977611,-0.124973834,-0.07088854,-0.121977611,-0.038608889,0.01744842,-0.121977611,-0.124973834,-0.07088854,0.139863206,-0.038608889,0.01744842
5/3/2020,-3.392207705,-1.31,0.91,0.06,-0.01,-0.02,0.18,0.02,0.02,0.274408569,0.022136006,0.025925879,0.044283877,-0.087848412,-0.06599701,0.214247865,0.016866399,0.013986144,0.214247865,-0.038609099,-0.020935639,-0.222764591,-0.151879672,-0.099705291,-0.181695122,-0.168884484,-0.111831993,0.006327171,-0.088709596,-0.050803761,0.006327171,-0.053150899,-0.025218747,-0.106652058,-0.15241198,-0.090711551,-0.106652058,-0.054331565,0.010221428,-0.106652058,-0.15241198,-0.090711551,0.16873369,-0.054331565,0.010221428
6/3/2020,-1.7053852,-1.80,0.79,0.13,0.00,-0.02,0.21,0.01,0.00,0.232125179,0.005493633,0.011678863,-0.00878103,-0.113406912,-0.084879379,0.328833604,0.070446535,0.024943282,0.328833604,-0.032456356,-0.03308182,-0.284879437,-0.205362393,-0.126089651,-0.276906783,-0.198370663,-0.137119721,0.133718819,-0.014425579,-0.033019105,0.133718819,-0.025607654,-0.031715407,0.096755191,-0.143922584,-0.086434718,0.096755191,-0.058891762,0.00724056,0.096755191,-0.143922584,-0.086434718,0.253833095,-0.058891762,0.00724056
9/3/2020,-7.596969748,-1.29,1.06,0.08,-0.02,-0.06,0.11,-0.02,-0.05,0.434486409,0.093263538,0.033132898,0.0548261,-0.09461044,-0.091915596,0.335113113,0.061794009,0.010240624,0.335113113,-0.073257931,-0.05585728,-0.243099225,-0.224913835,-0.14967232,-0.305098809,-0.231532125,-0.169558926,0.144416275,-0.006387568,0.001689382,0.144416275,-0.010673611,0.009148996,0.316773961,-0.124803182,-0.057466048,0.316773961,-0.067516676,0.00705532,0.316773961,-0.124803182,-0.057466048,0.407060978,-0.067516676,0.00705532
10/3/2020,4.939630628,-1.57,1.31,-0.01,-0.01,-0.05,0.27,0.14,0.01,0.433384989,0.200316842,0.060220017,0.163437642,0.007254217,-0.047835342,0.392239416,0.103376905,0.001758377,0.392239416,-0.206526569,-0.139042922,-0.231854064,-0.158957497,-0.11256137,-0.296400231,-0.173081874,-0.134819231,0.200510196,0.024074061,-0.005343094,0.200510196,-0.080297834,-0.045390748,0.387761657,-0.055272879,-0.017987536,0.387761657,0.001185409,0.043775492,0.387761657,-0.055272879,-0.017987536,0.482438691,0.001185409,0.043775492
11/3/2020,-4.886844513,-1.91,0.82,0.13,0.07,-0.03,0.28,0.15,-0.01,0.464688182,0.219122176,0.048466014,0.012750786,-0.085723772,-0.10229529,0.136095041,0.036025111,-0.021485891,0.136095041,-0.181165063,-0.114378304,-0.075257362,-0.128848713,-0.09604047,-0.254412028,-0.181515305,-0.142527898,0.259324623,0.056839109,-0.002817724,0.259324623,-0.090143274,-0.056940866,0.354977415,-0.086135462,-0.042375621,0.354977415,-0.051838986,-0.002415086,0.354977415,-0.086135462,-0.042375621,0.345165284,-0.051838986,-0.002415086
12/3/2020,-9.511268098,-2.77,0.18,0.46,0.38,0.10,0.56,0.37,0.05,0.604892208,0.359492869,0.069779595,0.06179217,-0.044745248,-0.114548704,0.30880605,0.215748318,0.05841012,0.30880605,-0.035679629,-0.075528966,-0.096698683,-0.145256824,-0.12662538,-0.294382512,-0.226855869,-0.182737006,0.565995958,0.389515064,0.143092884,0.565995958,0.185941186,0.017724869,0.127163128,-0.138845024,-0.11238583,0.127163128,-0.095421057,-0.066020241,0.127163128,-0.138845024,-0.11238583,0.157813236,-0.095421057,-0.066020241
13/3/2020,9.287124973,-2.29,0.32,0.12,0.14,0.02,0.20,0.15,0.00,-0.073039341,-0.042896868,-0.065319877,-0.274911934,-0.240968365,-0.156331431,0.447649538,0.358927403,0.111575265,0.447649538,0.139852046,-0.0288273,-0.180938753,-0.150612351,-0.107160512,0.001406901,-0.056308111,-0.080467355,0.284937241,0.211556889,0.083580926,0.284937241,0.051190746,-0.010873242,0.169803689,-0.069825326,-0.060515984,0.169803689,-0.016317594,-0.011489493,0.169803689,-0.069825326,-0.060515984,0.246324113,-0.016317594,-0.011489493
16/3/2020,-11.98405524,-1.92,0.80,0.19,0.20,0.04,0.20,0.14,-0.02,0.136817522,0.141144665,0.005219359,0.010448508,-0.039603989,-0.099770609,0.25443337,0.220015341,0.072658041,0.25443337,0.115887188,-0.003828964,0.087870689,0.002527975,-0.064203888,0.049249849,-0.0348859,-0.094655084,0.328374943,0.252446498,0.092952177,0.328374943,0.053206699,-0.026470468,0.112015719,-0.100969006,-0.091731171,0.112015719,-0.040521383,-0.048943692,0.112015719,-0.100969006,-0.091731171,0.185500402,-0.040521383,-0.048943692
